order_id,customer_tier,payment_method,num_items,order_value,customer_city,device_type,past_returns,account_age_days,shipping_speed,is_fraud
O2207,gold,cod,5,485543,,Mobile,1,462,regular,No
O2208,silver,cod,3,356103,,DESKTOP,1,419,express,No
O2209,Silver,CoD,3,54111,,Desktop,5,1499,regular,No
O2210,gold,cod,3,160672,,mobile,5,513,regular,No
O2211,silver,COD,1,293101,,DESKTOP,2,16,express,No
O2212,gold,CoD,2,,,Mobile,1,1037,express,No
O2213,Gold,COD,3,286593,,Mobile,2,1157,regular,No
O2214,Gold,COD,5,128644,,Desktop,5,1453,regular,Yes
O2215,Gold,CoD,3,489493,,mobile,6,876,regular,Yes
O2216,silver,CoD,1,355538,,Desktop,6,326,regular,No
O2217,Gold,cod,1,133433,,DESKTOP,4,927,express,No
O2218,gold,COD,4,247822,,mobile,1,1493,regular,No
O2219,Platinum,CoD,2,164920,,Mobile,3,1415,regular,No
O2220,gold,CoD,4,259911,,Desktop,5,929,regular,No
O2221,silver,cod,1,303627,,mobile,6,171,express,No
O2222,Silver,COD,3,95197,,DESKTOP,1,124,regular,No
O2223,Gold,CoD,5,401378,,mobile,4,581,express,No
O2224,gold,CoD,4,370546,jakarta,mobile,2,231,express,No
O2225,Gold,cod,5,416461,,DESKTOP,3,1462,express,No
O2226,gold,cod,1,318380,,Desktop,2,451,regular,No
O2227,Gold,CoD,3,139697,Surabaya,DESKTOP,5,159,express,No
O2228,Gold,CoD,1,260739,,DESKTOP,1,1209,express,No
O2229,Platinum,cod,4,487459,,Desktop,6,1261,express,No
O2230,Platinum,cod,4,359177,,DESKTOP,2,1003,express,No
O2231,Gold,COD,2,94447,,DESKTOP,0,1035,express,No
O2232,Platinum,CoD,1,195761,,mobile,4,854,regular,No
O2233,gold,CoD,4,77249,,Mobile,2,1027,express,Yes
O2234,silver,cod,3,186336,bandung,Desktop,1,1289,express,No
O2235,Gold,cod,2,321381,,mobile,2,31,regular,No
O2236,Gold,cod,1,362950,,Mobile,3,782,express,No
O2237,silver,cod,1,427604,,Mobile,,243,express,Yes
O2238,Silver,COD,5,458773,,Mobile,3,1144,regular,No
O2239,Gold,cod,4,296491,,Mobile,6,146,express,No
O2240,Silver,COD,4,305988,,mobile,6,1292,regular,No
O2241,Gold,cod,4,,,Desktop,1,1458,express,No
O2242,Gold,CoD,1,356675,,mobile,6,646,express,No
O2243,Platinum,CoD,5,370956,,DESKTOP,2,28,express,No
O2244,silver,COD,2,79581,,DESKTOP,1,1483,express,No
O2245,Platinum,CoD,3,134424,,Mobile,5,656,regular,No
O2246,silver,CoD,5,242066,,mobile,1,496,regular,No
O2247,Silver,CoD,4,283970,,Desktop,3,1400,regular,No
O2248,Platinum,COD,5,359221,,DESKTOP,2,1152,express,No
O2249,Gold,CoD,1,476424,,Desktop,3,96,regular,No
O2250,gold,cod,3,438660,,Desktop,6,1041,express,No
O2251,silver,COD,5,119315,,Mobile,6,1489,regular,No
O2252,Silver,cod,4,409226,,DESKTOP,0,587,express,No
O2253,Platinum,cod,5,453976,,mobile,6,929,express,No
O2254,silver,CoD,5,89053,Bandung,Mobile,2,953,express,No
O2255,Platinum,COD,4,201917,,Mobile,2,212,regular,No
O2256,Gold,COD,5,165893,,Desktop,5,185,express,No
O2257,silver,CoD,3,452249,,mobile,6,613,express,No
O2258,Platinum,CoD,5,64657,,Desktop,6,152,regular,No
O2259,gold,cod,3,,,DESKTOP,2,1095,regular,No
O2260,Silver,cod,2,111822,,mobile,6,542,regular,No
O2261,silver,cod,3,412340,,mobile,4,839,regular,No
O2262,Gold,CoD,3,456039,,Desktop,6,152,regular,No
O2263,gold,COD,3,204329,surabaya,DESKTOP,,1184,regular,Yes
O2264,silver,COD,5,238442,,Desktop,3,200,regular,No
O2265,Gold,COD,1,400960,,Mobile,6,679,express,No
O2266,Gold,cod,4,214039,,Desktop,6,832,express,No
O2267,Silver,CoD,3,159118,bandung,mobile,1,1197,express,No
O2268,Silver,CoD,3,474345,Surabaya,Desktop,,1160,regular,No
O2269,Silver,CoD,2,192703,,mobile,4,1372,regular,No
O2270,silver,cod,4,425245,,Mobile,3,693,regular,No
O2271,gold,CoD,3,447423,,DESKTOP,6,994,express,No
O2272,silver,CoD,3,111549,,mobile,2,1201,express,No
O2273,Gold,cod,3,341378,,DESKTOP,6,1317,express,No
O2274,Platinum,CoD,4,419845,,DESKTOP,2,1151,express,No
O2275,gold,COD,2,,surabaya,Desktop,1,1384,regular,No
O2276,gold,cod,1,385889,,Mobile,5,715,express,No
O2277,Gold,cod,4,78494,,DESKTOP,2,185,regular,Yes
O2278,Gold,cod,4,464885,,Mobile,6,415,express,No
O2279,Silver,CoD,3,87539,,DESKTOP,1,1033,express,Yes
O2280,silver,COD,4,358002,,Desktop,4,1184,express,No
O2281,Silver,cod,2,320372,,Mobile,1,1366,express,No
O2282,Silver,CoD,4,373024,,Mobile,1,365,regular,No
O2283,Silver,CoD,2,205585,,mobile,4,267,regular,No
O2284,Gold,CoD,5,280784,,DESKTOP,,240,express,Yes
O2285,gold,COD,2,107298,,Desktop,3,495,regular,No
O2286,Gold,cod,1,323656,,Mobile,4,456,express,No
O2287,gold,COD,2,122657,,DESKTOP,5,1258,express,No
O2288,silver,COD,2,299667,,DESKTOP,0,977,express,No
O2289,gold,cod,2,263150,,Desktop,3,900,regular,No
O2290,gold,CoD,5,110535,,mobile,2,813,express,No
O2291,Gold,CoD,1,140503,,Desktop,0,106,express,Yes
O2292,Platinum,cod,3,193972,Bandung,mobile,6,334,express,No
O2293,Silver,COD,4,281598,,Mobile,3,553,express,No
O2294,Silver,CoD,5,238339,,DESKTOP,1,877,regular,No
O2295,Gold,CoD,4,331355,,Desktop,3,1200,regular,No
O2296,Gold,COD,4,286070,,mobile,5,270,regular,No
O2297,gold,CoD,5,64372,,Desktop,0,537,express,No
O2298,Platinum,CoD,1,179434,,mobile,6,787,express,No
O2299,Platinum,COD,1,53873,,Mobile,1,320,regular,No
O2300,gold,cod,5,457923,,DESKTOP,0,233,regular,No
O2301,Gold,CoD,3,437763,,Desktop,2,430,express,No
O2302,silver,COD,2,478904,,Mobile,4,454,express,No
O2303,Silver,cod,4,133161,,Mobile,4,1090,regular,No
O2304,gold,CoD,3,454126,,Mobile,0,941,regular,No
O2305,Platinum,CoD,4,314613,,DESKTOP,3,638,express,No
O2306,Platinum,CoD,5,436971,,Desktop,3,393,regular,No
O2307,Silver,cod,2,447423,,Mobile,4,558,regular,No
O2308,Platinum,COD,4,232939,,Mobile,2,782,regular,Yes
O2309,Silver,COD,2,152537,,Mobile,1,1425,regular,No
O2310,gold,CoD,3,244731,,mobile,,1241,regular,No
O2311,gold,COD,2,251652,,Mobile,3,574,regular,No
O2312,gold,CoD,1,230183,,DESKTOP,0,460,regular,No
O2313,Gold,cod,2,303812,,DESKTOP,2,687,express,No
O2314,Gold,cod,4,437191,Jakarta,DESKTOP,1,911,express,No
O2315,silver,COD,3,171991,,Desktop,6,417,regular,No
O2316,Gold,COD,4,242066,Jakarta,mobile,0,479,express,No
O2317,Gold,COD,2,312080,,DESKTOP,1,1083,regular,No
O2318,Platinum,CoD,2,181801,Medan,Desktop,0,375,express,No
O2319,Platinum,COD,4,280784,,Desktop,2,984,regular,No
O2320,Platinum,CoD,4,60803,,DESKTOP,5,918,regular,No
O2321,gold,CoD,3,184084,,mobile,5,1349,express,No
O2322,Silver,CoD,2,370915,,Mobile,1,1272,regular,No
O2323,Gold,cod,3,495773,,Mobile,1,305,regular,No
O2324,Platinum,COD,4,323252,,Desktop,6,872,regular,No
O2325,Gold,cod,1,449294,,DESKTOP,5,364,regular,No
O2326,Platinum,COD,1,254822,,Mobile,5,1213,express,No
O2327,Gold,cod,5,231528,,mobile,5,150,regular,No
O2328,Gold,CoD,4,496598,,Desktop,3,159,regular,Yes
O2329,silver,CoD,2,114502,,Desktop,,682,express,No
O2330,Silver,CoD,4,479714,,mobile,3,106,regular,No
O2331,gold,cod,5,392498,,Mobile,3,73,express,No
O2332,gold,CoD,3,,,DESKTOP,4,18,regular,No
O2333,Platinum,COD,5,187816,,DESKTOP,0,382,express,No
O2334,Silver,CoD,4,496877,,Mobile,4,1496,regular,No
O2335,gold,COD,4,375992,bandung,DESKTOP,6,576,regular,No
O2336,Silver,cod,3,363279,,Desktop,2,485,express,No
O2337,Platinum,COD,1,416004,,DESKTOP,5,1421,express,No
O2338,Platinum,COD,1,456376,,Mobile,1,61,regular,No
O2339,Gold,COD,3,268353,,Desktop,3,610,express,Yes
O2340,silver,cod,5,366902,,Mobile,2,1132,regular,No
O2341,Gold,COD,5,110896,,mobile,4,955,regular,No
O2342,Platinum,CoD,3,65781,,Mobile,4,829,regular,No
O2343,Platinum,cod,4,313867,,Mobile,2,257,express,No
O2344,gold,COD,5,285810,,Mobile,3,1453,express,No
O2345,Platinum,cod,3,,,mobile,1,359,express,No
O2346,silver,CoD,2,223328,,DESKTOP,5,220,express,No
O2347,Gold,COD,5,267578,,Desktop,1,97,express,No
O2348,Platinum,CoD,2,326367,,Desktop,1,325,regular,Yes
O2349,Gold,CoD,5,457146,Jakarta,Mobile,3,1483,regular,No
O2350,Gold,cod,4,343907,,Mobile,4,1440,regular,No
O2351,Silver,cod,5,242082,,mobile,3,1036,express,No
O2352,Platinum,CoD,4,221432,,Mobile,4,905,regular,No
O2353,gold,cod,5,449916,bandung,DESKTOP,3,1311,express,No
O2354,Gold,COD,2,269298,,Desktop,4,380,regular,No
O2355,Gold,cod,1,203842,,DESKTOP,4,1201,express,No
O2356,silver,COD,1,417527,,Mobile,4,1426,express,No
O2357,gold,cod,1,176587,,mobile,5,1337,express,No
O2358,Silver,cod,1,61058,,Mobile,6,924,regular,No
O2359,gold,cod,3,150121,,Desktop,3,908,express,Yes
O2360,Silver,cod,4,65220,,Desktop,5,1094,regular,Yes
O2361,gold,cod,2,64657,,mobile,5,209,express,No
O2362,silver,cod,4,247593,Bandung,mobile,2,1365,express,No
O2363,silver,COD,1,498943,,Mobile,6,440,express,No
O2364,Platinum,CoD,4,345078,,mobile,3,139,regular,No
O2365,silver,COD,3,477593,,mobile,3,897,express,No
O2366,Platinum,CoD,4,368434,,DESKTOP,3,1069,regular,No
O2367,Platinum,CoD,4,223328,,Mobile,3,931,regular,No
O2368,gold,COD,1,111146,,Desktop,3,1273,express,No
O2369,silver,COD,2,,,Mobile,2,799,regular,No
O2370,gold,COD,5,451123,,mobile,1,267,express,No
O2371,Platinum,CoD,5,235492,,DESKTOP,2,728,regular,No
O2372,Silver,COD,4,464115,,DESKTOP,0,1367,regular,No
O2373,silver,COD,3,336513,,DESKTOP,6,1037,regular,No
O2374,gold,COD,5,418383,,Mobile,1,1101,express,No
O2375,Gold,CoD,3,412091,,Desktop,5,825,regular,No
O2376,Platinum,COD,5,297169,,DESKTOP,0,520,express,No
O2377,silver,COD,4,281224,,DESKTOP,2,248,regular,Yes
O2378,gold,COD,5,82252,,mobile,6,1324,express,No
O2379,Silver,CoD,1,361428,Medan,mobile,5,167,regular,Yes
O2380,gold,CoD,5,173260,,Mobile,0,1335,express,No
O2381,silver,COD,4,269549,,Mobile,0,868,regular,No
O2382,gold,cod,5,469099,,Mobile,2,132,express,No
O2383,Gold,COD,4,132463,,mobile,4,1404,regular,No
O2384,Silver,CoD,3,154853,,Desktop,5,312,express,No
O2385,gold,CoD,2,352032,,DESKTOP,6,1238,express,No
O2386,Platinum,COD,3,237536,,Mobile,4,76,regular,No
O2387,gold,CoD,1,259569,,Desktop,5,704,express,No
O2388,Platinum,cod,5,323405,,mobile,4,66,express,No
O2389,Platinum,CoD,5,448217,,Mobile,3,1437,express,No
O2390,Platinum,cod,2,97623,,Mobile,2,665,regular,No
O2391,gold,CoD,1,162006,,mobile,3,1251,regular,No
O2392,Platinum,COD,1,129801,,mobile,1,997,express,No
O2393,Platinum,cod,4,190887,,Desktop,4,62,express,No
O2394,Gold,COD,3,156491,,DESKTOP,0,1490,express,No
O2395,Platinum,COD,5,496956,,DESKTOP,1,211,express,No
O2396,silver,CoD,3,294046,,Desktop,5,48,express,No
O2397,Platinum,cod,1,194576,,Desktop,3,1026,express,No
O2398,Platinum,COD,4,276456,,mobile,1,20,regular,No
O2399,Silver,CoD,5,491120,,DESKTOP,,1003,regular,No
O2400,Gold,COD,3,435168,,DESKTOP,5,1023,express,Yes
O2401,silver,cod,1,80431,,mobile,1,1065,express,No
O2402,Silver,CoD,4,264314,,mobile,3,679,express,No
O2403,Platinum,cod,5,257745,,DESKTOP,3,1277,express,No
O2404,gold,cod,3,439454,,mobile,6,832,express,No
O2405,Gold,CoD,1,179434,,Mobile,3,806,regular,No
O2406,gold,CoD,2,,,mobile,6,893,regular,No
O2407,Platinum,cod,5,457073,,mobile,2,908,express,No
O2408,Platinum,CoD,1,119672,,Mobile,3,1045,express,No
O2409,Gold,CoD,1,181065,,mobile,6,1107,express,No
O2410,Silver,CoD,1,305441,,Mobile,3,813,express,No
O2411,Silver,CoD,4,406210,,Desktop,5,864,regular,No
O2412,Gold,COD,5,242082,,DESKTOP,1,238,regular,Yes
O2413,Gold,COD,1,,,Mobile,6,1466,regular,No
O2414,Gold,CoD,4,256712,,DESKTOP,3,78,express,No
O2415,Gold,CoD,1,,,Desktop,0,832,regular,No
O2416,Gold,COD,2,252902,,mobile,5,1020,express,No
O2417,silver,COD,2,421653,,Mobile,4,541,express,No
O2418,Platinum,CoD,1,233211,,Desktop,5,1167,regular,Yes
O2419,gold,COD,3,202551,,Desktop,1,1000,regular,No
O2420,Platinum,CoD,4,233506,,Mobile,4,18,regular,No
O2421,gold,cod,1,345122,,Desktop,2,309,express,No
O2422,gold,CoD,3,453318,,Mobile,3,614,express,Yes
O2423,Gold,CoD,5,110367,,mobile,5,1491,express,No
O2424,gold,CoD,5,202191,,Mobile,3,38,regular,No
O2425,silver,CoD,3,253614,,DESKTOP,1,1212,regular,No
O2426,gold,CoD,1,370809,,DESKTOP,1,322,regular,No
O2427,silver,CoD,2,176123,,DESKTOP,3,194,regular,No
O2428,silver,cod,5,152158,,DESKTOP,2,419,express,Yes
O2429,gold,cod,4,367128,,DESKTOP,4,789,regular,No
O2430,Silver,cod,3,452376,,Mobile,4,104,regular,No
O2431,gold,COD,1,352464,,DESKTOP,1,985,regular,No
O2432,Silver,cod,4,264053,,Mobile,2,622,express,No
O2433,Platinum,CoD,2,425765,,Desktop,0,83,regular,No
O2434,gold,CoD,2,363573,,mobile,0,283,regular,No
O2435,Gold,CoD,1,428444,,Mobile,6,146,regular,No
O2436,silver,COD,5,322305,,Desktop,4,1055,express,No
O2437,silver,cod,4,127681,,mobile,3,180,regular,No
O2438,gold,CoD,2,457146,,mobile,6,53,express,No
O2439,gold,COD,1,77028,,mobile,2,715,regular,No
O2440,Gold,cod,4,305441,,DESKTOP,6,1400,express,Yes
O2441,silver,COD,5,188119,,Desktop,2,850,express,No
O2442,Gold,COD,5,78776,,Mobile,5,119,express,No
O2443,Gold,CoD,4,72257,,Mobile,4,1140,regular,No
O2444,Platinum,cod,5,201928,,Mobile,4,412,regular,No
O2445,gold,cod,3,255019,,mobile,0,507,regular,No
O2446,Silver,COD,3,461911,,Mobile,3,124,regular,No
O2447,Platinum,CoD,2,162037,,mobile,3,79,regular,No
O2448,Platinum,CoD,2,149356,,Desktop,5,1257,regular,No
O2449,Silver,COD,2,53918,,Mobile,4,1153,regular,Yes
O2450,silver,cod,5,146145,,DESKTOP,1,220,express,No
O2451,Gold,CoD,2,95650,,Mobile,,442,express,No
O2452,Platinum,cod,5,344784,Surabaya,mobile,0,508,regular,No
O2453,silver,CoD,2,254731,Surabaya,mobile,0,1352,regular,No
O2454,Silver,CoD,1,278489,,mobile,2,600,regular,No
O2455,Platinum,COD,3,479858,,Mobile,0,892,express,No
O2456,Gold,COD,4,224028,,Desktop,2,580,regular,No
O2457,Platinum,CoD,5,331625,,DESKTOP,1,345,express,No
O2458,gold,cod,4,338716,,Desktop,5,1466,express,No
O2459,gold,CoD,3,409803,,DESKTOP,3,76,regular,No
O2460,Silver,COD,1,414451,,Mobile,0,891,express,No
O2461,gold,COD,2,269153,,DESKTOP,2,1296,regular,No
O2462,Platinum,CoD,2,364282,,Mobile,6,1328,express,No
O2463,silver,CoD,5,216364,,Desktop,0,743,express,No
O2464,Gold,cod,3,,,Mobile,5,1451,express,No
O2465,Gold,cod,4,,,Mobile,2,67,regular,No
O2466,Gold,CoD,5,372514,,DESKTOP,4,378,express,No
O2467,gold,cod,1,112923,,Mobile,5,1083,regular,No
O2468,Silver,COD,2,387066,,DESKTOP,5,48,regular,No
O2469,Gold,CoD,1,427732,,DESKTOP,0,73,express,No
O2470,silver,COD,4,104128,bandung,DESKTOP,4,479,express,No
O2471,Gold,cod,4,274591,,DESKTOP,2,958,express,No
O2472,Silver,cod,4,298687,,DESKTOP,6,360,regular,No
O2473,Silver,CoD,4,488377,,Desktop,0,430,express,No
O2474,Gold,COD,2,471713,,Desktop,5,780,regular,No
O2475,Platinum,cod,4,393229,,mobile,5,998,express,No
O2476,Silver,CoD,2,,,mobile,1,447,regular,Yes
O2477,Platinum,COD,1,173868,,DESKTOP,1,503,regular,No
O2478,Platinum,COD,1,108548,,Desktop,6,199,regular,No
O2479,silver,CoD,2,,,Mobile,1,797,express,No
O2480,silver,cod,4,392542,,mobile,3,620,regular,Yes
O2481,Platinum,COD,1,161213,,DESKTOP,3,413,express,No
O2482,Gold,CoD,3,384997,,Mobile,2,517,regular,No
O2483,gold,COD,5,158191,bandung,Mobile,0,91,express,No
O2484,silver,cod,5,487140,,DESKTOP,,1449,regular,No
O2485,Silver,cod,3,262952,,mobile,1,1367,regular,No
O2486,silver,COD,4,486048,,mobile,2,304,regular,No
O2487,Platinum,CoD,2,316938,,Mobile,2,483,regular,No
O2488,silver,COD,5,102196,,Desktop,,356,express,No
O2489,silver,CoD,1,322455,,DESKTOP,,1010,express,Yes
O2490,Gold,cod,1,356629,,Mobile,0,1070,regular,Yes
O2491,gold,COD,1,366868,,Desktop,2,1272,regular,No
O2492,Silver,CoD,5,71366,,Mobile,6,1166,express,No
O2493,gold,cod,4,245859,,Mobile,0,1396,express,No
O2494,silver,cod,3,291168,,Desktop,6,1050,express,No
O2495,Platinum,CoD,3,468598,,Desktop,3,306,express,No
O2496,Gold,COD,5,212571,,Desktop,0,97,regular,No
O2497,Platinum,CoD,2,388215,,Mobile,2,1301,regular,Yes
O2498,gold,cod,4,219428,,Mobile,5,628,express,No
O2499,gold,CoD,3,250085,,mobile,2,1278,regular,No
O2500,Platinum,cod,4,273664,jakarta,mobile,,472,regular,No
O2501,Silver,CoD,1,233506,,DESKTOP,0,251,regular,No
O2502,Silver,COD,5,125547,,mobile,6,776,regular,No
O2503,silver,CoD,3,418383,,DESKTOP,4,1264,express,No
O2504,Platinum,cod,2,482228,,Desktop,5,855,regular,No
O2505,Silver,CoD,5,285459,,Desktop,0,786,regular,No
O2506,Gold,CoD,2,331390,,Desktop,0,78,regular,No
O2507,Platinum,cod,4,463863,,mobile,2,1000,express,No
O2508,Silver,CoD,2,363429,,mobile,5,90,regular,No
O2509,Platinum,COD,3,264314,,Desktop,5,1417,express,No
O2510,silver,cod,1,410735,jakarta,Mobile,0,1050,regular,No
O2511,gold,COD,1,261072,,Mobile,5,299,regular,No
O2512,silver,cod,5,155912,,mobile,3,202,express,No
O2513,silver,CoD,1,262608,,DESKTOP,5,624,express,No
O2514,Gold,cod,4,97256,,Mobile,2,121,regular,No
O2515,silver,COD,2,367302,,Desktop,6,811,express,No
O2516,gold,COD,5,384242,,Desktop,0,1339,express,No
O2517,silver,cod,3,97255,,mobile,4,985,regular,No
O2518,Platinum,CoD,2,297407,,mobile,2,640,regular,No
O2519,gold,CoD,5,126422,,Mobile,5,104,regular,No
O2520,gold,CoD,2,,,Desktop,5,331,express,No
O2521,Silver,cod,3,435622,,mobile,6,1435,express,No
O2522,Gold,cod,2,493021,,DESKTOP,5,292,regular,No
O2523,Silver,cod,1,133176,,Mobile,3,956,express,No
O2524,Platinum,cod,1,383405,,mobile,4,706,express,No
O2525,Platinum,cod,3,263150,,mobile,3,491,express,No
O2526,silver,cod,3,57511,,Desktop,3,247,regular,No
O2527,Silver,cod,4,335270,,Desktop,0,200,express,No
O2528,Gold,CoD,5,92560,,Mobile,2,888,regular,No
O2529,Gold,CoD,5,402960,,Desktop,0,866,regular,No
O2530,gold,CoD,4,198706,,mobile,3,1088,regular,No
O2531,Silver,cod,3,477656,,DESKTOP,5,1459,express,No
O2532,silver,COD,3,365861,Surabaya,Mobile,0,1068,express,Yes
O2533,Platinum,cod,4,288610,,Mobile,3,216,express,Yes
O2534,Gold,CoD,4,490917,,DESKTOP,5,1478,express,No
O2535,Gold,cod,2,346954,,Mobile,6,559,express,No
O2536,Gold,COD,4,180752,,Mobile,6,999,regular,No
O2537,Silver,COD,3,118550,,Desktop,4,1062,express,Yes
O2538,Gold,COD,3,453441,,Mobile,3,823,express,No
O2539,Platinum,COD,4,65406,bandung,Mobile,6,1348,regular,No
O2540,silver,CoD,5,149301,,mobile,0,646,express,No
O2541,gold,cod,5,390233,,Mobile,4,124,regular,No
O2542,gold,cod,3,341780,,Desktop,6,676,express,No
O2543,Silver,COD,3,469392,,mobile,,1060,express,No
O2544,Silver,cod,5,460678,,Mobile,5,1020,regular,No
O2545,Platinum,CoD,2,160512,,Desktop,3,814,regular,No
O2546,silver,CoD,2,,,Desktop,4,659,regular,No
O2547,silver,COD,5,392121,,DESKTOP,1,1044,regular,No
O2548,gold,COD,3,,,Mobile,0,253,express,No
O2549,gold,CoD,2,194714,Surabaya,DESKTOP,2,1458,express,No
O2550,silver,CoD,2,102194,,DESKTOP,4,1414,express,Yes
O2551,gold,CoD,2,441868,bandung,Desktop,,1462,regular,No
O2552,silver,COD,5,77037,,Desktop,0,401,regular,No
O2553,Platinum,cod,5,185998,,mobile,3,285,express,No
O2554,Gold,CoD,1,145314,,Mobile,3,32,express,Yes
O2555,Gold,CoD,3,217172,,Mobile,6,759,express,No
O2556,Gold,CoD,3,404737,,mobile,6,1425,express,No
O2557,silver,CoD,5,221743,,DESKTOP,5,1202,express,No
O2558,Gold,COD,3,357771,,DESKTOP,6,447,regular,No
O2559,gold,COD,4,302846,,mobile,6,313,regular,No
O2560,Platinum,CoD,2,498252,,Mobile,2,1023,regular,Yes
O2561,Gold,cod,5,137392,,Desktop,3,266,regular,No
O2562,gold,cod,5,291273,,Mobile,0,79,express,No
O2563,Platinum,COD,3,276456,,Mobile,4,226,regular,No
O2564,silver,cod,4,386748,surabaya,DESKTOP,2,817,express,No
O2565,Silver,CoD,2,497235,,Desktop,1,305,regular,No
O2566,Silver,COD,4,261817,,Mobile,2,553,regular,Yes
O2567,gold,CoD,2,97003,,Desktop,5,1396,express,No
O2568,Silver,CoD,1,416184,,Mobile,1,941,regular,No
O2569,Gold,cod,3,81396,,Mobile,2,309,express,No
O2570,Silver,CoD,3,73420,,Mobile,1,882,regular,No
O2571,gold,COD,1,306792,,DESKTOP,2,1084,regular,No
O2572,Gold,COD,1,487610,,Desktop,3,1418,regular,Yes
O2573,Platinum,cod,2,107551,,DESKTOP,2,241,regular,No
O2574,Platinum,CoD,1,178196,,mobile,4,1355,express,No
O2575,silver,CoD,3,90222,,DESKTOP,6,1003,regular,No
O2576,Gold,CoD,1,386091,,Desktop,6,528,express,Yes
O2577,Silver,cod,2,53158,,Mobile,1,652,express,No
O2578,Gold,CoD,4,128374,,Desktop,1,1046,express,No
O2579,Silver,cod,4,461911,,Mobile,5,848,express,No
O2580,Gold,cod,1,329287,,Desktop,1,403,regular,Yes
O2581,Platinum,cod,2,453396,,DESKTOP,1,735,express,No
O2582,Gold,cod,2,345977,,mobile,2,938,regular,No
O2583,gold,COD,1,221647,,mobile,4,439,express,No
O2584,Gold,COD,4,317976,,Desktop,5,531,regular,Yes
O2585,Gold,CoD,2,150059,,Desktop,3,601,regular,No
O2586,silver,cod,5,447747,,mobile,4,1078,regular,No
O2587,Gold,CoD,1,154046,,Desktop,,1457,regular,No
O2588,silver,cod,3,384288,,mobile,6,1119,regular,No
O2589,Platinum,COD,5,90051,,DESKTOP,2,300,regular,No
O2590,silver,CoD,1,281134,,mobile,0,1484,express,No
O2591,gold,COD,3,,,DESKTOP,4,1266,express,Yes
O2592,Silver,COD,4,254103,,DESKTOP,1,17,regular,No
O2593,gold,CoD,5,431358,surabaya,mobile,6,62,regular,No
O2594,Gold,cod,1,239206,,Desktop,2,610,express,No
O2595,Silver,CoD,2,134192,,DESKTOP,5,36,express,No
O2596,Silver,CoD,1,295929,,Mobile,4,590,express,No
O2597,Silver,cod,2,66379,,mobile,4,810,express,No
O2598,silver,CoD,2,317236,,DESKTOP,2,177,regular,No
O2599,silver,cod,2,367042,Jakarta,Mobile,3,931,express,No
O2600,silver,cod,1,265961,,DESKTOP,4,1034,regular,Yes
O2601,Silver,CoD,4,,,Desktop,3,1096,regular,No
O2602,Silver,COD,3,413892,,mobile,5,1251,express,No
O2603,Gold,COD,1,88293,,Desktop,0,630,express,Yes
O2604,Platinum,cod,2,,,Desktop,5,845,express,No
O2605,Silver,cod,5,60023,,Desktop,1,74,express,No
O2606,gold,CoD,2,410812,,DESKTOP,0,1274,express,No
O2607,gold,COD,4,235645,,Mobile,4,754,express,No
O2608,Silver,COD,5,233506,,mobile,5,657,express,No
O2609,gold,CoD,1,154046,,Desktop,3,350,express,No
O2610,Gold,cod,1,478260,,Desktop,5,669,express,No
O2611,Gold,COD,1,267857,,mobile,1,288,regular,No
O2612,gold,cod,1,423726,,Mobile,1,82,express,No
O2613,Platinum,CoD,2,433723,,Desktop,3,1134,regular,No
O2614,Silver,CoD,1,115879,,DESKTOP,4,877,express,No
O2615,Platinum,COD,4,340503,surabaya,Desktop,5,1196,regular,No
O2616,Gold,cod,1,288357,,Mobile,2,661,regular,No
O2617,Gold,CoD,4,307836,,Mobile,1,22,regular,Yes
O2618,Silver,cod,5,128374,,Desktop,0,573,regular,Yes
O2619,Silver,COD,5,467241,,Desktop,6,671,regular,No
O2620,silver,cod,5,268376,,Mobile,5,990,express,Yes
O2621,silver,COD,1,258930,,mobile,2,220,express,No
O2622,Gold,cod,2,393504,,Mobile,2,231,regular,No
O2623,Gold,COD,5,148868,,DESKTOP,0,730,regular,No
O2624,silver,COD,3,269409,,Desktop,2,1076,regular,No
O2625,Gold,COD,4,182698,,Desktop,2,1193,regular,No
O2626,silver,CoD,5,146031,,mobile,6,1121,regular,Yes
O2627,Silver,cod,1,160672,,Mobile,1,1452,regular,No
O2628,gold,COD,1,329514,,Mobile,0,802,regular,No
O2629,Platinum,CoD,1,419707,,Desktop,4,333,express,Yes
O2630,gold,cod,5,174008,,Desktop,5,1302,express,No
O2631,gold,cod,1,58821,,Desktop,5,293,express,No
O2632,Gold,COD,4,95492,,DESKTOP,5,1009,express,No
O2633,Silver,CoD,1,397904,,mobile,0,269,express,No
O2634,Platinum,cod,5,216556,,Mobile,1,820,express,No
O2635,Platinum,CoD,2,385356,,DESKTOP,3,1447,regular,Yes
O2636,silver,COD,5,328973,,Mobile,1,905,regular,Yes
O2637,Gold,cod,4,129677,,mobile,5,1251,regular,No
O2638,Silver,cod,5,351940,,Desktop,6,873,express,No
O2639,Platinum,CoD,3,,,Mobile,4,1377,express,No
O2640,Platinum,cod,2,215768,,mobile,2,673,express,No
O2641,Gold,COD,1,114199,jakarta,DESKTOP,2,196,express,No
O2642,silver,COD,3,368495,,mobile,3,973,regular,Yes
O2643,silver,cod,3,182328,,mobile,5,867,express,No
O2644,Gold,CoD,1,,,mobile,4,687,regular,Yes
O2645,Platinum,COD,5,282549,,Mobile,,770,express,No
O2646,Platinum,CoD,1,344542,,Mobile,1,374,regular,No
