customer_id,subscription_plan,age,avg_watch_time,monthly_app_opens,device_type,region,past_complaints,months_subscribed,total_transactions,customer_lifetime_value
C2389,Basic,26,,121,mobile,,0,11,0,421555
C2390,Basic,53,37,58,MOBILE,,4,25,1,797386
C2391,Premium,43,14,79,Desktop,,1,26,0,536214
C2392,Basic,33,10,110,MOBILE,,3,24,3,218778
C2393,Premium,42,71,77,mobile,,0,18,1,1866639
C2394,basic,34,37,78,MOBILE,,4,20,0,1075339
C2395,basic,51,164,143,desktop,,3,15,4,813949
C2396,standard,38,86,18,mobile,Medan,4,19,10,957787
C2397,Premium,30,35,9,desktop,,0,31,4,978986
C2398,Basic,26,25,99,mobile,,0,13,8,1670085
C2399,Premium,59,59,9,desktop,,1,31,0,452576
C2400,Basic,28,75,72,desktop,,2,17,7,1909687
C2401,basic,23,122,77,MOBILE,bandung,3,27,2,1489826
C2402,basic,54,143,50,Desktop,,4,3,11,250982
C2403,Basic,39,31,61,mobile,,4,18,2,779305
C2404,Standard,39,104,90,Mobile,,3,21,7,744847
C2405,Premium,51,118,142,Mobile,,4,5,2,1386925
C2406,basic,44,80,20,Desktop,,0,20,6,533407
C2407,Premium,30,46,92,Desktop,,5,13,7,548582
C2408,standard,39,22,26,Mobile,,0,13,9,1580420
C2409,Standard,24,179,124,MOBILE,,2,20,1,1472103
C2410,Basic,33,158,82,mobile,,2,17,1,711805
C2411,Basic,46,199,147,mobile,,4,28,3,1254363
C2412,Premium,57,185,40,MOBILE,,2,21,4,973437
C2413,Standard,20,180,117,desktop,,5,28,7,1006577
C2414,Basic,53,104,35,MOBILE,,4,23,3,1393590
C2415,premium,26,73,81,desktop,,2,5,6,750924
C2416,premium,30,125,44,desktop,,1,16,3,1653926
C2417,Premium,38,166,142,MOBILE,,2,10,0,1544760
C2418,Standard,35,52,42,mobile,,3,30,9,701029
C2419,basic,40,79,24,MOBILE,,4,22,4,1972197
C2420,basic,26,180,109,Mobile,,0,24,0,1556913
C2421,Standard,41,80,21,mobile,,1,3,11,448276
C2422,Premium,57,176,101,Mobile,,1,33,9,134948
C2423,standard,40,65,105,desktop,,1,23,0,889865
C2424,standard,51,39,31,Desktop,,4,7,2,722258
C2425,basic,28,29,55,desktop,jakarta,5,7,3,2140953
C2426,Premium,46,43,36,Desktop,,1,12,7,721718
C2427,premium,21,106,40,mobile,,5,17,9,355728
C2428,standard,54,34,71,mobile,,4,21,0,467844
C2429,standard,50,183,1,desktop,,1,23,3,1081332
C2430,standard,30,167,32,Desktop,,1,17,11,458116
C2431,basic,18,64,53,desktop,,3,24,7,354686
C2432,premium,28,121,98,desktop,,5,29,5,937291
C2433,Standard,45,189,58,mobile,,2,10,9,25399
C2434,basic,39,179,119,MOBILE,,5,6,3,795968
C2435,Premium,42,80,11,Mobile,,5,15,5,2055522
C2436,Standard,27,132,50,MOBILE,,5,12,1,776638
C2437,Standard,32,174,83,mobile,,0,14,6,1116819
C2438,Basic,34,180,132,mobile,,5,21,11,1341827
C2439,premium,20,135,88,Mobile,,2,23,0,1909361
C2440,basic,23,82,48,desktop,,1,5,11,728858
C2441,premium,52,139,99,Mobile,,3,17,7,1861555
C2442,Standard,27,44,108,MOBILE,,4,21,9,1513518
C2443,basic,33,29,96,Mobile,,4,11,1,485736
C2444,Basic,22,157,41,Desktop,jakarta,2,34,9,429927
C2445,premium,46,197,86,Mobile,,2,11,3,1748699
C2446,Standard,33,22,5,MOBILE,Surabaya,0,20,9,248910
C2447,standard,39,184,38,Mobile,Bandung,2,13,10,1261491
C2448,premium,52,54,132,desktop,,2,12,9,1828754
C2449,standard,50,111,43,Desktop,,1,11,5,702607
C2450,standard,30,16,142,mobile,,1,14,11,690893
C2451,Standard,30,164,134,Mobile,,1,29,9,1566367
C2452,premium,40,194,145,MOBILE,,4,10,3,1466264
C2453,Standard,18,67,105,Desktop,,5,1,8,1379855
C2454,basic,41,76,148,Mobile,,5,20,3,1266871
C2455,standard,37,111,130,MOBILE,,4,27,6,1446279
C2456,basic,26,146,99,mobile,,1,10,0,812460
C2457,Standard,19,52,92,Mobile,,2,13,7,1282850
C2458,Premium,49,126,34,Mobile,,1,16,10,870294
C2459,premium,23,53,43,Desktop,,4,35,10,1971848
C2460,Standard,48,63,64,Desktop,,2,11,5,768922
C2461,Basic,25,184,113,desktop,,3,14,4,1121705
C2462,basic,35,31,10,Desktop,,0,28,11,493708
C2463,Premium,42,44,72,Mobile,,0,24,7,298425
C2464,basic,47,80,126,MOBILE,,1,35,10,492031
C2465,premium,44,69,104,desktop,,2,32,7,1202595
C2466,Premium,20,18,65,desktop,,3,9,7,1521361
C2467,Basic,42,,30,mobile,,3,20,2,1286286
C2468,standard,19,115,42,Mobile,,3,11,2,1864167
C2469,standard,58,149,120,MOBILE,,2,18,5,934006
C2470,Basic,24,118,52,MOBILE,,3,18,11,1684116
C2471,Standard,47,,76,Mobile,,5,1,11,300695
C2472,Premium,45,165,43,desktop,,3,13,3,1415140
C2473,Premium,33,147,96,Mobile,,5,7,10,661322
C2474,standard,42,149,141,Desktop,,5,21,6,1288200
C2475,Basic,26,71,102,mobile,,4,32,3,2085844
C2476,Basic,34,153,2,MOBILE,Bandung,4,6,3,431885
C2477,Premium,24,71,141,desktop,,4,23,4,1022532
C2478,premium,40,79,87,mobile,,3,5,11,1669457
C2479,Basic,29,161,23,MOBILE,,3,8,3,710366
C2480,Standard,43,172,83,desktop,,1,29,6,911922
C2481,premium,31,150,123,MOBILE,,2,34,2,1743278
C2482,Basic,53,40,37,mobile,Medan,3,6,1,287114
C2483,Standard,20,130,126,Mobile,Medan,4,9,5,1690160
C2484,Standard,55,71,114,desktop,,0,19,1,715500
C2485,Basic,26,47,121,MOBILE,,5,24,9,1033058
C2486,Basic,44,136,48,desktop,,5,13,2,955195
C2487,premium,18,126,46,desktop,,0,26,3,825481
C2488,Standard,45,60,51,Mobile,,5,34,11,1934506
C2489,Basic,38,53,122,MOBILE,jakarta,2,19,3,1526264
C2490,standard,20,157,90,desktop,,3,16,11,1368815
C2491,Standard,26,196,12,MOBILE,,0,32,10,668121
C2492,premium,33,123,78,Desktop,,4,13,2,935244
C2493,premium,40,77,119,Desktop,,3,3,0,1361019
C2494,premium,31,33,141,Mobile,,2,25,4,796510
C2495,standard,40,145,31,Desktop,,0,15,7,477007
C2496,premium,35,75,61,Mobile,,1,12,0,1198575
C2497,standard,22,43,2,mobile,,4,9,9,1608863
C2498,Standard,41,,76,Mobile,,3,6,1,134475
C2499,basic,24,172,146,MOBILE,,0,27,0,-73235
C2500,Standard,44,113,56,Mobile,,2,24,10,1196781
C2501,Premium,23,177,72,Mobile,,1,18,9,1943826
C2502,Basic,47,65,107,MOBILE,,3,3,8,684913
C2503,Premium,54,27,138,Desktop,,0,32,6,640317
C2504,Basic,22,100,102,MOBILE,,1,34,11,575778
C2505,Premium,28,176,124,Mobile,,1,21,9,415272
C2506,premium,20,,81,desktop,,3,29,10,1314884
C2507,Basic,30,98,97,mobile,,2,18,1,658249
C2508,Standard,51,84,28,Desktop,,4,18,8,1339228
C2509,basic,19,83,147,Mobile,Bandung,3,33,9,2138572
C2510,Premium,47,151,20,MOBILE,,4,6,4,750084
C2511,Premium,38,87,60,mobile,,1,10,0,1945093
C2512,premium,42,10,147,mobile,,3,31,9,626747
C2513,Premium,28,183,71,mobile,,3,13,6,385248
C2514,basic,21,196,68,mobile,,5,27,2,817141
C2515,standard,49,36,36,mobile,Medan,2,5,4,810781
C2516,Basic,21,122,47,MOBILE,Jakarta,0,3,11,1045324
C2517,basic,45,88,51,Mobile,,2,11,8,1564721
C2518,premium,21,124,146,MOBILE,bandung,1,2,0,635232
C2519,premium,49,133,72,desktop,,3,19,0,434779
C2520,Premium,49,64,21,MOBILE,,1,19,6,1422696
C2521,Basic,35,178,44,Desktop,Medan,0,29,3,609090
C2522,Basic,18,139,36,MOBILE,,0,29,10,708663
C2523,basic,27,166,36,mobile,,0,30,2,755751
C2524,Premium,20,198,66,MOBILE,,4,33,5,372104
C2525,standard,18,26,31,desktop,,1,17,4,1404541
C2526,standard,29,25,80,Desktop,,1,4,11,1848103
C2527,standard,35,142,58,Desktop,,5,10,0,1467114
C2528,Standard,46,138,100,Mobile,,1,14,1,902160
C2529,premium,31,184,77,MOBILE,,1,13,5,668040
C2530,Basic,19,139,111,MOBILE,,1,22,5,1263739
C2531,Premium,57,84,20,Desktop,,0,28,0,1325278
C2532,standard,22,56,59,mobile,,4,3,0,870592
C2533,Premium,59,87,80,Desktop,,4,34,4,1417174
C2534,Basic,37,17,38,desktop,,3,12,7,125150
C2535,Basic,50,112,36,desktop,,3,18,8,2092638
C2536,Standard,30,65,77,Desktop,,0,30,10,914286
C2537,basic,46,73,118,Desktop,,0,25,11,1956932
C2538,Premium,24,36,141,Desktop,,1,9,11,1650056
C2539,standard,53,58,75,mobile,,5,18,3,24608
C2540,Basic,36,75,18,desktop,,5,24,2,1884597
C2541,Standard,18,76,99,Desktop,,4,12,2,1647685
C2542,basic,37,61,45,mobile,,4,4,11,1750087
C2543,basic,34,82,149,mobile,,0,11,2,1478774
C2544,Premium,22,57,88,Mobile,Medan,1,12,1,1794468
C2545,Standard,45,133,30,desktop,,0,30,1,862124
C2546,Standard,29,87,114,desktop,,1,28,8,48169
C2547,Premium,52,130,10,Mobile,,3,22,4,1507948
C2548,Premium,50,154,88,mobile,,2,17,3,1462473
C2549,Premium,22,117,70,mobile,,1,21,4,578789
C2550,Standard,54,16,86,MOBILE,,3,32,8,1622059
C2551,Premium,50,40,31,mobile,,4,21,1,315251
C2552,Basic,18,26,81,Desktop,bandung,3,16,1,322588
C2553,Premium,51,12,117,MOBILE,,1,7,5,1290242
C2554,Standard,39,28,72,Desktop,,0,16,5,1131313
C2555,Premium,59,90,77,desktop,,2,17,9,1557146
C2556,standard,23,69,21,Mobile,,0,6,6,692918
C2557,Basic,57,174,40,MOBILE,,3,26,6,1719912
C2558,premium,51,39,117,Desktop,,4,8,6,1237278
C2559,premium,39,71,64,desktop,,2,32,3,2020271
C2560,premium,38,104,84,MOBILE,,5,11,1,799477
C2561,Basic,46,175,102,mobile,,2,34,0,534691
C2562,Standard,37,48,134,desktop,,2,10,9,1651645
C2563,Basic,27,138,81,mobile,,4,31,11,407092
C2564,standard,52,59,65,mobile,,2,2,11,1760203
C2565,basic,29,56,6,MOBILE,Jakarta,0,4,3,299506
C2566,Standard,58,77,125,desktop,,0,35,9,1893682
C2567,Premium,23,136,99,Mobile,Jakarta,5,15,4,618914
C2568,basic,39,12,114,desktop,,1,17,3,1337379
C2569,basic,54,177,44,mobile,,1,12,8,1228542
C2570,Standard,57,137,7,desktop,,1,29,9,183747
C2571,standard,18,86,112,MOBILE,,5,18,4,768427
C2572,premium,38,51,81,mobile,,2,32,5,1913194
C2573,basic,43,114,64,mobile,,3,23,1,486101
C2574,Basic,34,140,127,Mobile,,4,4,10,1506587
C2575,premium,55,53,43,mobile,,4,21,11,1243108
C2576,Premium,20,,144,MOBILE,,4,6,9,475374
C2577,standard,35,97,86,mobile,,1,34,0,1788824
C2578,Standard,18,58,73,Mobile,,2,17,4,370424
C2579,Basic,52,73,82,MOBILE,,2,14,8,336902
C2580,Standard,30,59,21,Desktop,,1,1,11,1120497
C2581,basic,38,104,68,mobile,,1,8,11,1328046
C2582,Premium,42,130,38,Desktop,,4,4,7,559709
C2583,premium,26,60,78,desktop,,3,35,3,1184174
C2584,Standard,37,156,29,mobile,,3,23,11,1032453
C2585,Standard,46,194,14,Desktop,,0,27,1,1944074
C2586,Premium,26,139,105,Desktop,,0,35,1,1989280
C2587,basic,48,112,76,Mobile,,2,20,11,1582725
C2588,Premium,22,44,18,desktop,,5,26,7,1263555
C2589,premium,52,67,32,mobile,,2,31,8,417528
C2590,standard,26,126,48,Desktop,,0,10,9,991550
C2591,premium,28,100,34,MOBILE,,2,32,7,990056
C2592,standard,53,15,106,Mobile,,1,23,4,1677549
C2593,standard,55,35,148,Mobile,,5,5,11,1318588
C2594,Premium,45,143,62,Mobile,,5,29,6,294892
C2595,Premium,32,164,72,Mobile,,4,18,8,735876
C2596,basic,57,13,93,Mobile,,5,9,1,1394403
C2597,standard,45,68,140,Mobile,,4,33,0,1755548
C2598,standard,58,162,72,mobile,,1,24,2,1814904
C2599,Basic,40,158,131,desktop,,4,26,7,1119117
C2600,Premium,21,186,119,MOBILE,,1,3,3,777178
C2601,Standard,39,80,51,Mobile,,1,18,6,2041787
C2602,Basic,49,131,78,desktop,,5,5,4,1477021
C2603,basic,34,13,66,Desktop,,5,2,4,1147159
C2604,premium,43,92,135,Mobile,,0,24,10,213581
C2605,standard,48,154,52,desktop,,5,24,5,1205070
C2606,standard,59,33,49,MOBILE,,2,10,0,815018
C2607,Basic,22,52,143,desktop,,4,2,4,535863
C2608,Premium,20,81,14,desktop,,1,18,3,1969879
C2609,Basic,52,78,110,mobile,,3,30,4,84531
C2610,Standard,24,129,117,Mobile,,0,31,0,754922
C2611,Premium,35,34,71,desktop,,5,13,7,1676870
C2612,Standard,45,76,120,desktop,Bandung,4,29,7,802961
C2613,standard,43,41,137,MOBILE,,5,25,5,1647744
C2614,basic,21,86,46,Desktop,,4,5,0,1006572
C2615,standard,40,14,136,MOBILE,,4,27,11,1712245
C2616,Premium,23,157,133,desktop,,3,19,0,1815741
C2617,Premium,28,156,22,MOBILE,,2,34,7,467688
C2618,Standard,53,150,9,Mobile,,3,18,4,1976648
C2619,premium,54,179,74,mobile,,2,5,2,1709260
C2620,Premium,35,165,146,Desktop,,3,30,10,106591
C2621,premium,55,36,135,mobile,,4,7,7,598208
C2622,Standard,59,140,77,mobile,,1,29,5,1348212
C2623,basic,23,171,63,Desktop,,4,34,8,1013387
C2624,premium,32,101,109,mobile,,2,16,4,955376
C2625,premium,30,69,9,desktop,,4,26,5,1278612
C2626,premium,53,168,80,Mobile,,4,23,10,969366
C2627,premium,22,182,148,desktop,,4,14,7,1677953
C2628,standard,44,197,14,MOBILE,,0,20,1,1405771
C2629,basic,36,58,149,desktop,,5,11,9,1626064
C2630,Standard,54,164,138,mobile,,4,3,1,766734
C2631,standard,36,93,34,Mobile,,3,35,3,953291
C2632,basic,28,,127,Mobile,,0,8,1,1831454
C2633,premium,19,24,33,mobile,,2,33,3,9118
C2634,basic,51,107,148,MOBILE,,4,13,9,1447214
C2635,Premium,37,86,91,desktop,,5,7,2,1102648
C2636,Standard,44,80,149,mobile,,1,13,5,567743
C2637,basic,52,159,111,desktop,,3,17,9,1858219
C2638,Standard,28,39,137,Mobile,,3,23,4,1185368
C2639,Premium,22,139,103,Mobile,,1,8,4,1762192
C2640,Basic,36,76,35,MOBILE,,0,22,3,125692
C2641,standard,44,49,16,Mobile,,1,35,6,802210
C2642,Basic,54,128,61,Desktop,,3,8,8,1226991
C2643,premium,32,126,38,desktop,Medan,0,24,0,484618
C2644,Standard,47,106,116,desktop,,0,34,4,335383
C2645,Standard,37,139,11,desktop,,1,7,5,672093
C2646,Standard,40,85,146,Desktop,,5,20,1,941938
C2647,premium,40,184,141,mobile,,0,27,10,891656
C2648,standard,52,187,81,mobile,,4,33,2,1570950
C2649,Basic,22,43,104,Desktop,,5,32,8,455208
C2650,Standard,52,142,3,MOBILE,,4,7,0,1730185
C2651,Basic,41,85,120,desktop,,3,24,2,2035406
C2652,standard,32,52,65,mobile,,2,7,3,1164241
C2653,standard,40,59,127,Mobile,,3,13,6,307077
C2654,Standard,52,104,4,mobile,,0,21,2,187103
C2655,premium,23,131,59,Mobile,,2,2,8,1685258
C2656,Basic,27,160,127,MOBILE,,5,10,1,1163994
C2657,standard,29,154,146,desktop,,3,11,1,1895374
C2658,Basic,39,36,100,Desktop,Surabaya,1,2,9,809673
C2659,basic,46,15,35,mobile,,2,20,3,251077
C2660,Premium,20,142,15,desktop,,1,4,9,1920395
C2661,Basic,27,54,48,Desktop,,5,30,1,1269560
C2662,Basic,47,48,3,mobile,Surabaya,3,29,8,993226
C2663,basic,38,189,109,Mobile,,4,7,3,421512
C2664,Premium,33,93,84,desktop,,0,27,4,423576
C2665,premium,58,97,58,Mobile,,2,24,1,1332429
C2666,Premium,58,130,106,Mobile,,3,24,8,1096178
C2667,Basic,40,81,58,Mobile,,2,15,3,1152218
C2668,Basic,44,138,82,mobile,,0,8,5,1874359
C2669,Standard,56,198,63,mobile,,1,16,4,515849
C2670,Standard,42,65,60,MOBILE,,5,19,0,1626650
C2671,Premium,28,122,86,Mobile,,2,29,10,1185011
C2672,Standard,45,104,11,MOBILE,,2,3,9,155087
C2673,Basic,56,63,126,mobile,,1,33,3,902059
C2674,Basic,57,128,82,Desktop,,1,10,0,1683629
C2675,basic,37,69,116,desktop,,4,33,3,155627
C2676,Standard,31,72,17,mobile,,5,16,7,1148300
C2677,Standard,28,171,80,desktop,,0,4,5,429881
C2678,Basic,19,31,17,mobile,,4,22,8,235077
C2679,Basic,36,44,13,Desktop,jakarta,0,23,10,-1103
C2680,premium,31,141,83,Desktop,,2,28,11,1602745
C2681,basic,44,42,99,desktop,,4,29,10,889542
C2682,Standard,18,21,109,Mobile,,2,28,3,165156
C2683,Basic,40,39,7,Mobile,,0,17,0,971877
C2684,Basic,38,126,129,Mobile,,1,32,9,572006
C2685,basic,53,24,101,Mobile,,0,14,10,840744
C2686,Basic,55,,111,Desktop,,3,14,5,1004870
C2687,basic,19,52,134,Mobile,,1,9,2,1001539
C2688,Premium,52,93,57,desktop,,3,30,3,1958766
C2689,basic,25,111,145,mobile,bandung,0,5,4,1320559
C2690,basic,24,83,22,Desktop,,3,26,11,1610371
C2691,Basic,40,51,146,Desktop,,3,21,7,1301979
C2692,Basic,38,32,56,mobile,,4,20,5,1795868
C2693,basic,55,77,28,MOBILE,,4,22,10,1373166
C2694,standard,31,195,99,mobile,,5,12,4,694429
C2695,Premium,33,19,15,MOBILE,,1,35,1,-37773
C2696,Premium,26,50,70,desktop,,2,9,9,933210
C2697,basic,52,137,146,desktop,,2,6,10,470765
C2698,standard,35,145,92,MOBILE,,1,27,3,331965
C2699,Standard,36,168,62,mobile,,1,1,3,1810240
C2700,standard,57,67,101,desktop,,5,16,8,888403
C2701,Basic,59,51,32,Mobile,,0,31,7,1945242
C2702,Premium,51,164,92,Desktop,,5,16,8,1328352
C2703,Standard,50,190,115,Mobile,,5,23,5,844586
C2704,Basic,38,85,35,mobile,,0,10,3,636222
C2705,Basic,22,43,43,Mobile,,4,7,3,705914
C2706,Premium,25,143,1,Desktop,,1,6,8,396162
C2707,basic,32,81,85,Mobile,,1,15,5,735093
C2708,basic,45,98,71,MOBILE,,5,34,1,1831127
C2709,standard,51,95,70,Mobile,,5,4,10,714565
C2710,basic,18,98,139,Mobile,,3,7,5,1380989
C2711,Basic,44,140,5,MOBILE,,0,18,3,642959
C2712,standard,31,24,70,mobile,,5,31,2,1713937
C2713,Standard,19,180,54,Mobile,,5,28,4,1299588
C2714,Basic,41,164,8,Desktop,,3,13,0,156736
C2715,basic,52,92,99,Desktop,,4,16,6,437256
C2716,Standard,22,137,21,mobile,,2,15,1,1412470
C2717,standard,19,147,50,MOBILE,,3,9,10,1469996
C2718,premium,46,95,120,Desktop,,2,24,5,1899768
C2719,basic,43,48,131,MOBILE,,1,25,9,1350218
C2720,Basic,38,20,65,MOBILE,Jakarta,5,15,9,1676556
C2721,basic,25,,55,desktop,,4,34,4,394170
C2722,premium,31,177,106,Mobile,,4,1,3,1559967
C2723,Premium,21,176,57,Mobile,,5,23,5,567566
C2724,basic,58,159,24,Mobile,,4,26,0,472915
C2725,standard,42,117,100,Mobile,,5,10,7,82418
C2726,basic,37,,73,Mobile,,4,27,1,332665
C2727,standard,35,91,30,MOBILE,,1,12,2,335854
C2728,Premium,42,59,71,desktop,,2,19,10,443754
C2729,basic,43,142,134,Desktop,,2,6,6,1083827
C2730,Basic,45,63,106,mobile,,4,2,4,1363327
C2731,standard,59,90,126,Mobile,,2,5,6,1239583
C2732,Standard,52,60,129,MOBILE,,0,16,2,316113
C2733,standard,26,194,54,mobile,,0,10,10,817939
C2734,premium,28,158,30,MOBILE,,1,28,1,1661429
C2735,standard,43,83,81,Desktop,,2,30,4,1835111
C2736,Premium,58,126,81,MOBILE,,4,15,4,733788
C2737,Basic,23,180,35,Mobile,,1,20,9,1599579
C2738,standard,49,186,84,Desktop,bandung,4,14,11,388305
C2739,standard,43,184,20,desktop,,2,7,4,1016883
C2740,premium,51,148,39,Mobile,,2,24,4,580062
C2741,Basic,50,,104,MOBILE,Bandung,2,10,6,543958
C2742,standard,54,34,3,Mobile,,5,1,5,1640181
C2743,basic,38,133,118,Desktop,,3,5,9,1129265
C2744,premium,20,49,50,desktop,,3,10,3,2052009
C2745,basic,45,132,30,mobile,,2,18,1,1347152
C2746,Basic,19,153,136,Mobile,,3,21,7,236629
C2747,Basic,28,26,130,MOBILE,,2,21,0,676411
C2748,Premium,44,24,116,MOBILE,,3,13,10,1871017
C2749,standard,30,156,139,desktop,,3,32,9,167915
C2750,basic,28,125,131,MOBILE,,5,18,10,459731
C2751,premium,42,25,106,mobile,,2,32,6,1749798
C2752,Basic,40,22,67,desktop,,3,20,4,1577917
C2753,standard,34,64,146,mobile,,3,32,5,608056
C2754,Standard,56,29,34,Desktop,Surabaya,3,34,1,1233210
C2755,Basic,21,143,52,Mobile,,5,21,11,327405
C2756,Standard,21,94,77,MOBILE,,4,29,1,1090499
C2757,standard,46,177,13,MOBILE,,4,24,8,431736
C2758,premium,47,166,44,mobile,,5,3,5,1447273
C2759,premium,29,82,123,Desktop,,0,15,10,1627012
C2760,standard,29,84,98,desktop,,4,13,5,1039649
C2761,basic,31,59,103,mobile,,2,26,10,116024
C2762,Basic,52,89,53,MOBILE,,4,3,8,1380874
C2763,standard,39,105,21,MOBILE,,0,10,1,743830
C2764,Standard,56,171,54,MOBILE,,4,32,11,547012
C2765,Standard,29,71,123,desktop,,5,22,10,1840279
C2766,Standard,55,85,20,MOBILE,,0,23,7,272730
C2767,Standard,46,125,97,Desktop,,0,5,3,1357074
C2768,basic,18,187,4,Desktop,,0,31,7,833697
C2769,basic,27,71,105,Desktop,,3,3,7,273409
C2770,premium,22,,27,MOBILE,,4,4,0,1341331
C2771,standard,33,108,143,Desktop,Medan,3,18,7,328838
C2772,Standard,55,29,89,Mobile,,4,35,0,1556658
C2773,standard,50,63,69,desktop,,5,26,3,353734
C2774,Premium,28,197,78,mobile,,4,5,8,1557461
C2775,Basic,55,191,59,MOBILE,,5,7,4,345120
C2776,premium,49,194,142,mobile,,3,2,0,326517
C2777,basic,21,128,84,Desktop,,1,34,4,907288
C2778,Premium,18,148,59,MOBILE,,2,29,2,329307
C2779,premium,28,98,44,mobile,,0,34,8,2091041
C2780,basic,33,58,64,MOBILE,,4,12,8,1185621
C2781,Premium,53,81,58,mobile,,2,25,1,1887964
C2782,premium,42,89,22,MOBILE,,0,12,6,925956
C2783,premium,32,116,122,MOBILE,,2,17,8,707091
C2784,premium,28,122,86,Desktop,,5,6,1,1769320
C2785,Premium,18,101,32,desktop,,4,16,6,616991
C2786,basic,43,24,87,MOBILE,,4,32,10,1091173
C2787,standard,33,135,100,Desktop,,4,5,3,439271
C2788,Premium,37,121,74,desktop,,4,9,7,2124127
C2789,basic,51,59,68,Mobile,,3,35,7,307454
C2790,Premium,45,66,77,MOBILE,,3,11,8,1174397
C2791,premium,52,108,18,desktop,,5,8,9,1684508
C2792,Basic,58,92,120,MOBILE,,4,14,6,1674724
C2793,Standard,55,196,66,desktop,,1,19,9,813099
C2794,Basic,57,137,59,mobile,,5,27,7,1648415
C2795,basic,50,157,46,Desktop,,3,18,10,522455
C2796,basic,59,199,32,desktop,,0,33,0,660387
C2797,Premium,43,194,82,mobile,,4,31,6,295317
C2798,Premium,58,188,148,Mobile,,3,6,9,882525
C2799,basic,22,126,3,MOBILE,,5,20,2,1054401
C2800,Premium,59,184,87,desktop,,1,29,6,1625739
C2801,Premium,59,34,90,mobile,,2,8,1,879107
C2802,premium,45,138,64,Mobile,,1,4,6,890192
C2803,basic,54,157,56,mobile,,2,35,3,1363618
C2804,Basic,28,65,102,MOBILE,,1,32,7,-79277
C2805,basic,25,50,123,Mobile,,4,33,7,1288529
C2806,Standard,51,63,45,MOBILE,,0,29,10,1544352
C2807,premium,30,45,97,mobile,,3,27,3,1765491
C2808,premium,31,20,44,MOBILE,,2,11,0,337899
C2809,Standard,42,89,47,Desktop,,5,5,8,1434183
C2810,premium,22,179,43,Desktop,,5,13,1,1207745
C2811,basic,37,191,127,mobile,Surabaya,0,33,10,1011567
C2812,standard,40,191,20,mobile,,2,20,7,666765
C2813,Premium,37,164,64,Desktop,,0,9,5,1079891
C2814,basic,44,63,52,desktop,,4,19,2,1950335
C2815,standard,51,45,12,MOBILE,,2,6,8,437983
C2816,standard,52,171,54,mobile,,0,18,4,516940
C2817,basic,28,93,53,Mobile,,5,33,2,2132561
C2818,Standard,59,166,76,mobile,,2,29,0,1745557
C2819,premium,21,73,67,desktop,,4,4,0,1479227
C2820,Basic,31,157,57,Desktop,,4,34,5,1206874
C2821,standard,35,70,84,Mobile,,5,11,4,308479
C2822,standard,34,39,145,MOBILE,,1,1,9,567659
C2823,standard,57,,55,Mobile,,4,28,5,629593
C2824,premium,18,43,55,Mobile,,0,10,1,1107644
C2825,Basic,54,88,16,desktop,,1,9,11,684133
C2826,Basic,55,65,34,desktop,Surabaya,2,29,9,1062593
C2827,premium,55,59,84,Desktop,,3,2,6,1523334
C2828,standard,45,56,141,mobile,jakarta,0,2,0,163817
C2829,standard,26,104,69,Desktop,,4,12,7,1696596
C2830,Basic,24,135,94,Desktop,,1,22,6,1462856
C2831,standard,27,49,91,MOBILE,,3,33,4,1940539
C2832,standard,50,109,56,Mobile,,0,10,11,1700917
C2833,Basic,31,,97,MOBILE,,2,28,5,1050363
C2834,Standard,23,103,109,Desktop,,5,29,1,1957709
C2835,standard,20,186,52,Desktop,,5,9,9,1971637
C2836,Premium,30,94,97,MOBILE,,1,10,3,1983251
C2837,standard,33,145,80,Mobile,,5,25,8,1914718
C2838,premium,39,188,130,mobile,,0,23,11,1272613
C2839,standard,21,100,101,mobile,,0,31,6,1477443
C2840,Premium,43,140,88,desktop,,1,10,1,663989
C2841,Standard,35,185,88,desktop,,2,18,7,367869
C2842,premium,54,129,71,desktop,,0,2,10,932363
C2843,Standard,59,23,61,Desktop,,1,14,6,1339873
C2844,basic,43,139,47,desktop,,2,35,3,471172
C2845,premium,58,16,28,MOBILE,,5,27,8,998335
C2846,standard,22,29,37,desktop,,3,27,6,779479
C2847,basic,22,93,10,mobile,Jakarta,5,28,11,924284
C2848,Standard,18,76,115,Mobile,,1,10,8,1712067
C2849,Standard,42,29,111,Desktop,,1,12,0,1214046
C2850,basic,53,141,38,desktop,,4,2,6,1445884
C2851,Standard,50,69,64,Mobile,,1,27,9,272769
C2852,Premium,49,36,97,desktop,,3,34,0,941846
C2853,Basic,33,,77,desktop,,4,23,5,1330926
C2854,basic,31,85,111,Desktop,,1,8,3,244405
C2855,basic,43,33,62,Desktop,,2,27,5,1434910
C2856,basic,24,77,127,mobile,bandung,3,6,11,322619
C2857,Standard,20,,73,mobile,,4,26,3,1407825
C2858,Premium,34,143,120,desktop,,1,8,8,977109
C2859,standard,33,13,80,desktop,,2,35,9,251524
C2860,Standard,44,39,11,Desktop,,5,2,4,700414
C2861,premium,23,26,109,mobile,,4,29,1,609043
C2862,Standard,24,111,92,MOBILE,,1,19,11,1411911
C2863,Premium,36,75,76,Mobile,,0,7,6,867707
C2864,standard,40,38,94,Mobile,,0,14,8,1003679
C2865,basic,25,34,133,mobile,,4,8,4,970805
C2866,premium,35,65,12,Mobile,,2,4,1,1913987
C2867,Basic,34,169,16,desktop,,2,31,10,1519218
